video_id,file_name,source,gloss_raw,gloss_normalized,dialect,signer_id,recording_group,width,height,npz_path,split
qipedc_W00119T,W00119T.mp4,qipedc,bảng cộng,bảng cộng,T,,RG00385,1280,720,qipedc_kps/W00119T.npz,train
qipedc_W00121B,W00121B.mp4,qipedc,bảng đen,bảng đen,B,,RG00394,1280,720,qipedc_kps/W00121B.npz,train
qipedc_W00121T,W00121T.mp4,qipedc,bảng đen,bảng đen,T,,RG00394,1280,720,qipedc_kps/W00121T.npz,train
qipedc_W00124N,W00124N.mp4,qipedc,bảng nhân,bảng nhân,N,,RG00391,1280,720,qipedc_kps/W00124N.npz,train
qipedc_W00126B,W00126B.mp4,qipedc,bảng trừ,bảng trừ,B,,RG00392,1280,720,qipedc_kps/W00126B.npz,train
qipedc_W00126T,W00126T.mp4,qipedc,bảng trừ,bảng trừ,T,,RG00392,1280,720,qipedc_kps/W00126T.npz,train
qipedc_W00129N,W00129N.mp4,qipedc,bánh cuốn,bánh cuốn,N,,RG00265,1280,720,qipedc_kps/W00129N.npz,train
qipedc_W00129T,W00129T.mp4,qipedc,bánh cuốn,bánh cuốn,T,,RG00265,1280,720,qipedc_kps/W00129T.npz,train
qipedc_W00137B,W00137B.mp4,qipedc,bánh mì,bánh mì,B,,RG00272,1280,720,qipedc_kps/W00137B.npz,train
qipedc_W00145N,W00145N.mp4,qipedc,bao giờ?,bao giờ?,N,,RG00207,1280,720,qipedc_kps/W00145N.npz,train
qipedc_W00153,W00153.mp4,qipedc,bảo hiểm,bảo hiểm,Other,,RG00396,1280,720,qipedc_kps/W00153.npz,train
qipedc_W00159B,W00159B.mp4,qipedc,bảo vệ môi trường,bảo vệ môi trường,B,,RG00399,1280,720,qipedc_kps/W00159B.npz,train
qipedc_W00160B,W00160B.mp4,qipedc,báo (con báo),báo (con báo),B,,RG00281,1280,720,qipedc_kps/W00160B.npz,train
qipedc_W00175,W00175.mp4,qipedc,xì hơi (đánh rắm),xì hơi (đánh rắm),Other,,RG03539,1280,720,qipedc_kps/W00175.npz,train
qipedc_W00186N,W00186N.mp4,qipedc,bắn bi,bắn bi,N,,RG00417,1280,720,qipedc_kps/W00186N.npz,train
qipedc_W00186T,W00186T.mp4,qipedc,bắn bi,bắn bi,T,,RG00417,1280,720,qipedc_kps/W00186T.npz,train
qipedc_W00196N,W00196N.mp4,qipedc,bắp ngô,bắp ngô,N,,RG00421,1280,720,qipedc_kps/W00196N.npz,train
qipedc_W00196T,W00196T.mp4,qipedc,bắp ngô,bắp ngô,T,,RG00421,1280,720,qipedc_kps/W00196T.npz,train
qipedc_W00198N,W00198N.mp4,qipedc,bắt đền,bắt đền,N,,RG00429,1280,720,qipedc_kps/W00198N.npz,train
qipedc_W00214N,W00214N.mp4,qipedc,bẫy chuột (hành động),bẫy chuột (hành động),N,,RG00409,1280,720,qipedc_kps/W00214N.npz,train
qipedc_W00214T,W00214T.mp4,qipedc,bẫy chuột (hành động),bẫy chuột (hành động),T,,RG00409,1280,720,qipedc_kps/W00214T.npz,train
qipedc_W00216B,W00216B.mp4,qipedc,bẻ ngô,bẻ ngô,B,,RG00432,1280,720,qipedc_kps/W00216B.npz,train
qipedc_W00220N,W00220N.mp4,qipedc,bé trai,bé trai,N,,RG00297,1280,720,qipedc_kps/W00220N.npz,train
qipedc_W00236,W00236.mp4,qipedc,bên cạnh,bên cạnh,Other,,RG00300,1280,720,qipedc_kps/W00236.npz,train
qipedc_W00255N,W00255N.mp4,qipedc,bìa vở,bìa vở,N,,RG00310,1280,720,qipedc_kps/W00255N.npz,train
qipedc_W00258,W00258.mp4,qipedc,hóa đơn,hóa đơn,Other,,RG01511,1280,720,qipedc_kps/W00258.npz,train
qipedc_W00274N,W00274N.mp4,qipedc,bình an,bình an,N,,RG00313,1280,720,qipedc_kps/W00274N.npz,train
qipedc_W00286B,W00286B.mp4,qipedc,bình thường,bình thường,B,,RG00317,1280,720,qipedc_kps/W00286B.npz,train
qipedc_W00304B,W00304B.mp4,qipedc,bón phân,bón phân,B,,RG00331,1280,720,qipedc_kps/W00304B.npz,train
qipedc_W00326N,W00326N.mp4,qipedc,bố dượng,bố dượng,N,,RG00460,1280,720,qipedc_kps/W00326N.npz,train
qipedc_W00326T,W00326T.mp4,qipedc,bố dượng,bố dượng,T,,RG00460,1280,720,qipedc_kps/W00326T.npz,train
qipedc_W00328T,W00328T.mp4,qipedc,bộ đội,bộ đội,T,,RG00484,1280,720,qipedc_kps/W00328T.npz,train
qipedc_W00336N,W00336N.mp4,qipedc,bông hoa,bông hoa,N,,RG00335,1280,720,qipedc_kps/W00336N.npz,train
qipedc_W00336T,W00336T.mp4,qipedc,bông hoa,bông hoa,T,,RG00335,1280,720,qipedc_kps/W00336T.npz,train
qipedc_W00337N,W00337N.mp4,qipedc,bốt cảnh sát,bốt cảnh sát,N,,RG00469,1280,720,qipedc_kps/W00337N.npz,train
qipedc_W00337T,W00337T.mp4,qipedc,bốt cảnh sát,bốt cảnh sát,T,,RG00469,1280,720,qipedc_kps/W00337T.npz,train
qipedc_W00338B,W00338B.mp4,qipedc,bốt điện,bốt điện,B,,RG00470,1280,720,qipedc_kps/W00338B.npz,train
qipedc_W00341B,W00341B.mp4,qipedc,bột màu,bột màu,B,,RG00486,1280,720,qipedc_kps/W00341B.npz,train
qipedc_W00353,W00353.mp4,qipedc,bớt,bớt,Other,,RG00489,1280,720,qipedc_kps/W00353.npz,train
qipedc_W00355B,W00355B.mp4,qipedc,Bra-xin (nước Bra-xin),bra xin (nước bra xin),B,,RG00044,1280,720,qipedc_kps/W00355B.npz,train
qipedc_W00356N,W00356N.mp4,qipedc,Bru-nây (nước Bru-nây),bru nây (nước bru nây),N,,RG00047,1280,720,qipedc_kps/W00356N.npz,train
qipedc_W00356T,W00356T.mp4,qipedc,Bru-nây (nước Bru-nây),bru nây (nước bru nây),T,,RG00047,1280,720,qipedc_kps/W00356T.npz,train
qipedc_W00357B,W00357B.mp4,qipedc,cỏ,cỏ,B,,RG01030,1280,720,qipedc_kps/W00357B.npz,train
qipedc_W00359B,W00359B.mp4,qipedc,bụi phấn,bụi phấn,B,,RG00495,1280,720,qipedc_kps/W00359B.npz,train
qipedc_W00359T,W00359T.mp4,qipedc,bụi phấn,bụi phấn,T,,RG00495,1280,720,qipedc_kps/W00359T.npz,train
qipedc_W00362,W00362.mp4,qipedc,bụng,bụng,Other,,RG00499,1280,720,qipedc_kps/W00362.npz,train
qipedc_W00367N,W00367N.mp4,qipedc,buổi đêm,buổi đêm,N,,RG00242,1280,720,qipedc_kps/W00367N.npz,train
qipedc_W00367T,W00367T.mp4,qipedc,buổi đêm,buổi đêm,T,,RG00242,1280,720,qipedc_kps/W00367T.npz,train
qipedc_W00368B,W00368B.mp4,qipedc,buổi sáng,buổi sáng,B,,RG00234,1280,720,qipedc_kps/W00368B.npz,train
qipedc_W00369N,W00369N.mp4,qipedc,buổi tối,buổi tối,N,,RG00240,1280,720,qipedc_kps/W00369N.npz,train
qipedc_W00369T,W00369T.mp4,qipedc,buổi tối,buổi tối,T,,RG00240,1280,720,qipedc_kps/W00369T.npz,train
qipedc_W00370B,W00370B.mp4,qipedc,buổi trưa,buổi trưa,B,,RG00236,1280,720,qipedc_kps/W00370B.npz,train
qipedc_W00374T,W00374T.mp4,qipedc,buông màn,buông màn,T,,RG00229,1280,720,qipedc_kps/W00374T.npz,train
qipedc_W00383B,W00383B.mp4,qipedc,bút màu,bút màu,B,,RG00347,1280,720,qipedc_kps/W00383B.npz,train
qipedc_W00386B,W00386B.mp4,qipedc,bức tranh,bức tranh,B,,RG00500,1280,720,qipedc_kps/W00386B.npz,train
qipedc_W00386T,W00386T.mp4,qipedc,bức tranh,bức tranh,T,,RG00500,1280,720,qipedc_kps/W00386T.npz,train
qipedc_W00398T,W00398T.mp4,qipedc,cá kho,cá kho,T,,RG00879,1280,720,qipedc_kps/W00398T.npz,train
qipedc_W00404N,W00404N.mp4,qipedc,cái gương,cái gương,N,,RG00889,1280,720,qipedc_kps/W00404N.npz,train
qipedc_W00404T,W00404T.mp4,qipedc,cái gương,cái gương,T,,RG00889,1280,720,qipedc_kps/W00404T.npz,train
qipedc_W00407B,W00407B.mp4,qipedc,Cam-pu-chia (nước Cam-pu-chia),cam pu chia (nước cam pu chia),B,,RG00063,1280,720,qipedc_kps/W00407B.npz,train
qipedc_W00407T,W00407T.mp4,qipedc,Cam-pu-chia (nước Cam-pu-chia),cam pu chia (nước cam pu chia),T,,RG00063,1280,720,qipedc_kps/W00407T.npz,train
qipedc_W00444N,W00444N.mp4,qipedc,câu thơ,câu thơ,N,,RG00902,1280,720,qipedc_kps/W00444N.npz,train
qipedc_W00444T,W00444T.mp4,qipedc,câu thơ,câu thơ,T,,RG00902,1280,720,qipedc_kps/W00444T.npz,train
qipedc_W00456B,W00456B.mp4,qipedc,cây ăn quả,cây ăn quả,B,,RG00930,1280,720,qipedc_kps/W00456B.npz,train
qipedc_W00457B,W00457B.mp4,qipedc,cây bàng,cây bàng,B,,RG00907,1280,720,qipedc_kps/W00457B.npz,train
qipedc_W00459B,W00459B.mp4,qipedc,cây cổ thụ,cây cổ thụ,B,,RG00911,1280,720,qipedc_kps/W00459B.npz,train
qipedc_W00469N,W00469N.mp4,qipedc,cây ngô,cây ngô,N,,RG00916,1280,720,qipedc_kps/W00469N.npz,train
qipedc_W00469T,W00469T.mp4,qipedc,cây ngô,cây ngô,T,,RG00916,1280,720,qipedc_kps/W00469T.npz,train
qipedc_W00470N,W00470N.mp4,qipedc,cây phượng,cây phượng,N,,RG00919,1280,720,qipedc_kps/W00470N.npz,train
qipedc_W00470T,W00470T.mp4,qipedc,cây phượng,cây phượng,T,,RG00919,1280,720,qipedc_kps/W00470T.npz,train
qipedc_W00474B,W00474B.mp4,qipedc,cây thân gỗ,cây thân gỗ,B,,RG00922,1280,720,qipedc_kps/W00474B.npz,train
qipedc_W00484B,W00484B.mp4,qipedc,chả cá,chả cá,B,,RG00690,1280,720,qipedc_kps/W00484B.npz,train
qipedc_W00484T,W00484T.mp4,qipedc,chả cá,chả cá,T,,RG00690,1280,720,qipedc_kps/W00484T.npz,train
qipedc_W00489,W00489.mp4,qipedc,chào,chào,Other,,RG00601,1280,720,qipedc_kps/W00489.npz,train
qipedc_W00493N,W00493N.mp4,qipedc,chảo,chảo,N,,RG00693,1280,720,qipedc_kps/W00493N.npz,train
qipedc_W00493T,W00493T.mp4,qipedc,chảo,chảo,T,,RG00693,1280,720,qipedc_kps/W00493T.npz,train
qipedc_W00495B,W00495B.mp4,qipedc,cháu gái,cháu gái,B,,RG00607,1280,720,qipedc_kps/W00495B.npz,train
qipedc_W00496N,W00496N.mp4,qipedc,cháu ngoại,cháu ngoại,N,,RG00613,1280,720,qipedc_kps/W00496N.npz,train
qipedc_W00497B,W00497B.mp4,qipedc,cháu nội,cháu nội,B,,RG00615,1280,720,qipedc_kps/W00497B.npz,train
qipedc_W00498B,W00498B.mp4,qipedc,cháu trai,cháu trai,B,,RG00618,1280,720,qipedc_kps/W00498B.npz,train
qipedc_W00508T,W00508T.mp4,qipedc,chăm sóc sức khỏe,chăm sóc sức khỏe,T,,RG00677,1280,720,qipedc_kps/W00508T.npz,train
qipedc_W00509N,W00509N.mp4,qipedc,chăn (cái chăn),chăn (cái chăn),N,,RG00679,1280,720,qipedc_kps/W00509N.npz,train
qipedc_W00509T,W00509T.mp4,qipedc,chăn (cái chăn),chăn (cái chăn),T,,RG00679,1280,720,qipedc_kps/W00509T.npz,train
qipedc_W00510N,W00510N.mp4,qipedc,chăn nuôi,chăn nuôi,N,,RG00681,1280,720,qipedc_kps/W00510N.npz,train
qipedc_W00513B,W00513B.mp4,qipedc,chặt,chặt,B,,RG00709,1280,720,qipedc_kps/W00513B.npz,train
qipedc_W00516T,W00516T.mp4,qipedc,châm cứu,châm cứu,T,,RG00624,1280,720,qipedc_kps/W00516T.npz,train
qipedc_W00570B,W00570B.mp4,qipedc,chị,chị,B,,RG00717,1280,720,qipedc_kps/W00570B.npz,train
qipedc_W00570T,W00570T.mp4,qipedc,chị,chị,T,,RG00717,1280,720,qipedc_kps/W00570T.npz,train
qipedc_W00571B,W00571B.mp4,qipedc,chị chồng,chị chồng,B,,RG00719,1280,720,qipedc_kps/W00571B.npz,train
qipedc_W00575N,W00575N.mp4,qipedc,chia,chia,N,,RG00532,1280,720,qipedc_kps/W00575N.npz,train
qipedc_W00575T,W00575T.mp4,qipedc,chia,chia,T,,RG00532,1280,720,qipedc_kps/W00575T.npz,train
qipedc_W00584T,W00584T.mp4,qipedc,chiếc gối,chiếc gối,T,,RG00560,1280,720,qipedc_kps/W00584T.npz,train
qipedc_W00594,W00594.mp4,qipedc,chiều cao,chiều cao,Other,,RG00567,1280,720,qipedc_kps/W00594.npz,train
qipedc_W00598B,W00598B.mp4,qipedc,chiếu,chiếu,B,,RG00565,1280,720,qipedc_kps/W00598B.npz,train
qipedc_W00598T,W00598T.mp4,qipedc,chiếu,chiếu,T,,RG00565,1280,720,qipedc_kps/W00598T.npz,train
qipedc_W00617T,W00617T.mp4,qipedc,chính phủ,chính phủ,T,,RG00637,1280,720,qipedc_kps/W00617T.npz,train
qipedc_W00620N,W00620N.mp4,qipedc,chính xác,chính xác,N,,RG00641,1280,720,qipedc_kps/W00620N.npz,train
qipedc_W00620T,W00620T.mp4,qipedc,chính xác,chính xác,T,,RG00641,1280,720,qipedc_kps/W00620T.npz,train
qipedc_W00633N,W00633N.mp4,qipedc,chống đối,chống đối,N,,RG00731,1280,720,qipedc_kps/W00633N.npz,train
qipedc_W00638,W00638.mp4,qipedc,luân phiên,luân phiên,Other,,RG01797,1280,720,qipedc_kps/W00638.npz,train
qipedc_W00649B,W00649B.mp4,qipedc,chủ tịch,chủ tịch,B,,RG00746,1280,720,qipedc_kps/W00649B.npz,train
qipedc_W00655B,W00655B.mp4,qipedc,chùa,chùa,B,,RG00646,1280,720,qipedc_kps/W00655B.npz,train
qipedc_W00662B,W00662B.mp4,qipedc,chuẩn bị,chuẩn bị,B,,RG00595,1280,720,qipedc_kps/W00662B.npz,train
qipedc_W00663B,W00663B.mp4,qipedc,chúc mừng,chúc mừng,B,,RG00661,1280,720,qipedc_kps/W00663B.npz,train
qipedc_W00664T,W00664T.mp4,qipedc,chúc tết,chúc tết,T,,RG00667,1280,720,qipedc_kps/W00664T.npz,train
qipedc_W00665B,W00665B.mp4,qipedc,chúc thọ,chúc thọ,B,,RG00663,1280,720,qipedc_kps/W00665B.npz,train
qipedc_W00691B,W00691B.mp4,qipedc,chuyên gia,chuyên gia,B,,RG00579,1280,720,qipedc_kps/W00691B.npz,train
qipedc_W00708N,W00708N.mp4,qipedc,chữa bài,chữa bài,N,,RG00761,1280,720,qipedc_kps/W00708N.npz,train
qipedc_W00710,W00710.mp4,qipedc,chức năng,chức năng,Other,,RG00750,1280,720,qipedc_kps/W00710.npz,train
qipedc_W00714,W00714.mp4,qipedc,chữ,chữ,Other,,RG00756,1280,720,qipedc_kps/W00714.npz,train
qipedc_W00734N,W00734N.mp4,qipedc,con bê,con bê,N,,RG00769,1280,720,qipedc_kps/W00734N.npz,train
qipedc_W00735N,W00735N.mp4,qipedc,con bò,con bò,N,,RG00772,1280,720,qipedc_kps/W00735N.npz,train
qipedc_W00735T,W00735T.mp4,qipedc,con bò,con bò,T,,RG00772,1280,720,qipedc_kps/W00735T.npz,train
qipedc_W00737N,W00737N.mp4,qipedc,con cá,con cá,N,,RG00784,1280,720,qipedc_kps/W00737N.npz,train
qipedc_W00739B,W00739B.mp4,qipedc,con chó,con chó,B,,RG00779,1280,720,qipedc_kps/W00739B.npz,train
qipedc_W00742B,W00742B.mp4,qipedc,con chuột,con chuột,B,,RG00776,1280,720,qipedc_kps/W00742B.npz,train
qipedc_W00747N,W00747N.mp4,qipedc,con cọp,con cọp,N,,RG00791,1280,720,qipedc_kps/W00747N.npz,train
qipedc_W00747T,W00747T.mp4,qipedc,con cọp,con cọp,T,,RG00791,1280,720,qipedc_kps/W00747T.npz,train
qipedc_W00758B,W00758B.mp4,qipedc,con ếch,con ếch,B,,RG00856,1280,720,qipedc_kps/W00758B.npz,train
qipedc_W00768B,W00768B.mp4,qipedc,con kiến,con kiến,B,,RG00805,1280,720,qipedc_kps/W00768B.npz,train
qipedc_W00768T,W00768T.mp4,qipedc,con kiến,con kiến,T,,RG00805,1280,720,qipedc_kps/W00768T.npz,train
qipedc_W00770N,W00770N.mp4,qipedc,con lợn (con heo),con lợn (con heo),N,,RG00809,1280,720,qipedc_kps/W00770N.npz,train
qipedc_W00772N,W00772N.mp4,qipedc,con mèo,con mèo,N,,RG00814,1280,720,qipedc_kps/W00772N.npz,train
qipedc_W00772T,W00772T.mp4,qipedc,con mèo,con mèo,T,,RG00814,1280,720,qipedc_kps/W00772T.npz,train
qipedc_W00773B,W00773B.mp4,qipedc,con muỗi,con muỗi,B,,RG00811,1280,720,qipedc_kps/W00773B.npz,train
qipedc_W00773T,W00773T.mp4,qipedc,con muỗi,con muỗi,T,,RG00811,1280,720,qipedc_kps/W00773T.npz,train
qipedc_W00777B,W00777B.mp4,qipedc,con người,con người,B,,RG00817,1280,720,qipedc_kps/W00777B.npz,train
qipedc_W00777T,W00777T.mp4,qipedc,con người,con người,T,,RG00817,1280,720,qipedc_kps/W00777T.npz,train
qipedc_W00778N,W00778N.mp4,qipedc,con ngựa,con ngựa,N,,RG00821,1280,720,qipedc_kps/W00778N.npz,train
qipedc_W00778T,W00778T.mp4,qipedc,con ngựa,con ngựa,T,,RG00821,1280,720,qipedc_kps/W00778T.npz,train
qipedc_W00780T,W00780T.mp4,qipedc,con nuôi,con nuôi,T,,RG00825,1280,720,qipedc_kps/W00780T.npz,train
qipedc_W00794N,W00794N.mp4,qipedc,con sư tử,con sư tử,N,,RG00837,1280,720,qipedc_kps/W00794N.npz,train
qipedc_W00797N,W00797N.mp4,qipedc,con tôm,con tôm,N,,RG00847,1280,720,qipedc_kps/W00797N.npz,train
qipedc_W00797T,W00797T.mp4,qipedc,con tôm,con tôm,T,,RG00847,1280,720,qipedc_kps/W00797T.npz,train
qipedc_W00803B,W00803B.mp4,qipedc,con voi,con voi,B,,RG00848,1280,720,qipedc_kps/W00803B.npz,train
qipedc_W00803T,W00803T.mp4,qipedc,con voi,con voi,T,,RG00848,1280,720,qipedc_kps/W00803T.npz,train
qipedc_W00812B,W00812B.mp4,qipedc,cô giáo,cô giáo,B,,RG00942,1280,720,qipedc_kps/W00812B.npz,train
qipedc_W00812T,W00812T.mp4,qipedc,cô giáo,cô giáo,T,,RG00942,1280,720,qipedc_kps/W00812T.npz,train
qipedc_W00820N,W00820N.mp4,qipedc,cố gắng,cố gắng,N,,RG01034,1280,720,qipedc_kps/W00820N.npz,train
qipedc_W00820T,W00820T.mp4,qipedc,cố gắng,cố gắng,T,,RG01034,1280,720,qipedc_kps/W00820T.npz,train
qipedc_W00850N,W00850N.mp4,qipedc,công viên,công viên,N,,RG00958,1280,720,qipedc_kps/W00850N.npz,train
qipedc_W00850T,W00850T.mp4,qipedc,công viên,công viên,T,,RG00958,1280,720,qipedc_kps/W00850T.npz,train
qipedc_W00857N,W00857N.mp4,qipedc,cộng (Toán học),cộng (toán học),N,,RG01058,1280,720,qipedc_kps/W00857N.npz,train
qipedc_W00863B,W00863B.mp4,qipedc,cột điện,cột điện,B,,RG01062,1280,720,qipedc_kps/W00863B.npz,train
qipedc_W00868B,W00868B.mp4,qipedc,cơ hội,cơ hội,B,,RG00971,1280,720,qipedc_kps/W00868B.npz,train
qipedc_W00876,W00876.mp4,qipedc,cởi áo,cởi áo,Other,,RG01070,1280,720,qipedc_kps/W00876.npz,train
qipedc_W00885T,W00885T.mp4,qipedc,cơm bình dân,cơm bình dân,T,,RG00979,1280,720,qipedc_kps/W00885T.npz,train
qipedc_W00935B,W00935B.mp4,qipedc,cửa hàng,cửa hàng,B,,RG01095,1280,720,qipedc_kps/W00935B.npz,train
qipedc_W00935T,W00935T.mp4,qipedc,cửa hàng,cửa hàng,T,,RG01095,1280,720,qipedc_kps/W00935T.npz,train
qipedc_W00943B,W00943B.mp4,qipedc,cướp,cướp,B,,RG00984,1280,720,qipedc_kps/W00943B.npz,train
qipedc_W00988N,W00988N.mp4,qipedc,dân tộc,dân tộc,N,,RG01150,1280,720,qipedc_kps/W00988N.npz,train
qipedc_W00988T,W00988T.mp4,qipedc,dân tộc,dân tộc,T,,RG01150,1280,720,qipedc_kps/W00988T.npz,train
qipedc_W00989B,W00989B.mp4,qipedc,dân tộc thiểu số,dân tộc thiểu số,B,,RG01156,1280,720,qipedc_kps/W00989B.npz,train
qipedc_W01016B,W01016B.mp4,qipedc,dây điện,dây điện,B,,RG01163,1280,720,qipedc_kps/W01016B.npz,train
qipedc_W01022B,W01022B.mp4,qipedc,dép quai hậu,dép quai hậu,B,,RG01170,1280,720,qipedc_kps/W01022B.npz,train
qipedc_W01022T,W01022T.mp4,qipedc,dép quai hậu,dép quai hậu,T,,RG01170,1280,720,qipedc_kps/W01022T.npz,train
qipedc_W01032T,W01032T.mp4,qipedc,di truyền,di truyền,T,,RG01120,1280,720,qipedc_kps/W01032T.npz,train
qipedc_W01033T,W01033T.mp4,qipedc,dịch vụ,dịch vụ,T,,RG01216,1280,720,qipedc_kps/W01033T.npz,train
qipedc_W01075N,W01075N.mp4,qipedc,nhà nước,nhà nước,N,,RG02273,1280,720,qipedc_kps/W01075N.npz,train
qipedc_W01075T,W01075T.mp4,qipedc,nhà nước,nhà nước,T,,RG02273,1280,720,qipedc_kps/W01075T.npz,train
qipedc_W01082N,W01082N.mp4,qipedc,đại diện,đại diện,N,,RG03803,1280,720,qipedc_kps/W01082N.npz,train
qipedc_W01112,W01112.mp4,qipedc,đánh răng,đánh răng,Other,,RG03739,1280,720,qipedc_kps/W01112.npz,train
qipedc_W01122B,W01122B.mp4,qipedc,đặc biệt,đặc biệt,B,,RG03841,1280,720,qipedc_kps/W01122B.npz,train
qipedc_W01126,W01126.mp4,qipedc,đăng ký,đăng ký,Other,,RG03781,1280,720,qipedc_kps/W01126.npz,train
qipedc_W01132,W01132.mp4,qipedc,đặt,đặt,Other,,RG03844,1280,720,qipedc_kps/W01132.npz,train
qipedc_W01134,W01134.mp4,qipedc,đập,đập,Other,,RG03836,1280,720,qipedc_kps/W01134.npz,train
qipedc_W01153N,W01153N.mp4,qipedc,đen láy (như đen nhánh),đen láy (như đen nhánh),N,,RG03678,1280,720,qipedc_kps/W01153N.npz,train
qipedc_W01153T,W01153T.mp4,qipedc,đen láy (như đen nhánh),đen láy (như đen nhánh),T,,RG03678,1280,720,qipedc_kps/W01153T.npz,train
qipedc_W01154N,W01154N.mp4,qipedc,đèn báo giao thông,đèn báo giao thông,N,,RG03742,1280,720,qipedc_kps/W01154N.npz,train
qipedc_W01154T,W01154T.mp4,qipedc,đèn báo giao thông,đèn báo giao thông,T,,RG03742,1280,720,qipedc_kps/W01154T.npz,train
qipedc_W01155N,W01155N.mp4,qipedc,đèn điện,đèn điện,N,,RG03755,1280,720,qipedc_kps/W01155N.npz,train
qipedc_W01155T,W01155T.mp4,qipedc,đèn điện,đèn điện,T,,RG03755,1280,720,qipedc_kps/W01155T.npz,train
qipedc_W01159B,W01159B.mp4,qipedc,đèn pin,đèn pin,B,,RG03744,1280,720,qipedc_kps/W01159B.npz,train
qipedc_W01161T,W01161T.mp4,qipedc,đèn vàng,đèn vàng,T,,RG03749,1280,720,qipedc_kps/W01161T.npz,train
qipedc_W01162N,W01162N.mp4,qipedc,đèn xanh,đèn xanh,N,,RG03751,1280,720,qipedc_kps/W01162N.npz,train
qipedc_W01164,W01164.mp4,qipedc,đeo kính,đeo kính,Other,,RG03680,1280,720,qipedc_kps/W01164.npz,train
qipedc_W01165N,W01165N.mp4,qipedc,đèo Hải Vân,đèo hải vân,N,,RG03759,1280,720,qipedc_kps/W01165N.npz,train
qipedc_W01165T,W01165T.mp4,qipedc,đèo Hải Vân,đèo hải vân,T,,RG03759,1280,720,qipedc_kps/W01165T.npz,train
qipedc_W01177B,W01177B.mp4,qipedc,đề nghị,đề nghị,B,,RG03852,1280,720,qipedc_kps/W01177B.npz,train
qipedc_W01190,W01190.mp4,qipedc,đi,đi,Other,,RG03681,1280,720,qipedc_kps/W01190.npz,train
qipedc_W01205B,W01205B.mp4,qipedc,điện,điện,B,,RG03699,1280,720,qipedc_kps/W01205B.npz,train
qipedc_W01208,W01208.mp4,qipedc,điện thoại,điện thoại,Other,,RG03701,1280,720,qipedc_kps/W01208.npz,train
qipedc_W01211,W01211.mp4,qipedc,quả điều,quả điều,Other,,RG02609,1280,720,qipedc_kps/W01211.npz,train
qipedc_W01212B,W01212B.mp4,qipedc,điều phối,điều phối,B,,RG03694,1280,720,qipedc_kps/W01212B.npz,train
qipedc_W01213T,W01213T.mp4,qipedc,điều hòa,điều hòa,T,,RG03691,1280,720,qipedc_kps/W01213T.npz,train
qipedc_W01227,W01227.mp4,qipedc,đo,đo,Other,,RG03702,1280,720,qipedc_kps/W01227.npz,train
qipedc_W01259N,W01259N.mp4,qipedc,nhập ngũ,nhập ngũ,N,,RG02328,1280,720,qipedc_kps/W01259N.npz,train
qipedc_W01294B,W01294B.mp4,qipedc,đồng phục,đồng phục,B,,RG03895,1280,720,qipedc_kps/W01294B.npz,train
qipedc_W01304B,W01304B.mp4,qipedc,đợi,đợi,B,,RG03909,1280,720,qipedc_kps/W01304B.npz,train
qipedc_W01304T,W01304T.mp4,qipedc,đợi,đợi,T,,RG03909,1280,720,qipedc_kps/W01304T.npz,train
qipedc_W01348B,W01348B.mp4,qipedc,e thẹn,e thẹn,B,,RG01229,1280,720,qipedc_kps/W01348B.npz,train
qipedc_W01351B,W01351B.mp4,qipedc,em rể,em rể,B,,RG01237,1280,720,qipedc_kps/W01351B.npz,train
qipedc_W01352B,W01352B.mp4,qipedc,em trai,em trai,B,,RG01240,1280,720,qipedc_kps/W01352B.npz,train
qipedc_W01364N,W01364N.mp4,qipedc,ga tàu,ga tàu,N,,RG01248,1280,720,qipedc_kps/W01364N.npz,train
qipedc_W01364T,W01364T.mp4,qipedc,ga tàu,ga tàu,T,,RG01248,1280,720,qipedc_kps/W01364T.npz,train
qipedc_W01377,W01377.mp4,qipedc,gan,gan,Other,,RG01250,1280,720,qipedc_kps/W01377.npz,train
qipedc_W01384N,W01384N.mp4,qipedc,gạo,gạo,N,,RG01365,1280,720,qipedc_kps/W01384N.npz,train
qipedc_W01384T,W01384T.mp4,qipedc,gạo,gạo,T,,RG01365,1280,720,qipedc_kps/W01384T.npz,train
qipedc_W01403N,W01403N.mp4,qipedc,gầy (miền Nam: ốm),gầy (miền nam: ốm),N,,RG01373,1280,720,qipedc_kps/W01403N.npz,train
qipedc_W01424,W01424.mp4,qipedc,giải thích,giải thích,Other,,RG01307,1280,720,qipedc_kps/W01424.npz,train
qipedc_W01426,W01426.mp4,qipedc,giám sát,giám sát,Other,,RG01288,1280,720,qipedc_kps/W01426.npz,train
qipedc_W01430B,W01430B.mp4,qipedc,giao thông,giao thông,B,,RG01269,1280,720,qipedc_kps/W01430B.npz,train
qipedc_W01433T,W01433T.mp4,qipedc,giá trị,giá trị,T,,RG01282,1280,720,qipedc_kps/W01433T.npz,train
qipedc_W01434B,W01434B.mp4,qipedc,giá trị phần trăm,giá trị phần trăm,B,,RG01283,1280,720,qipedc_kps/W01434B.npz,train
qipedc_W01447N,W01447N.mp4,qipedc,gián tiếp,gián tiếp,N,,RG01291,1280,720,qipedc_kps/W01447N.npz,train
qipedc_W01447T,W01447T.mp4,qipedc,gián tiếp,gián tiếp,T,,RG01291,1280,720,qipedc_kps/W01447T.npz,train
