video_id,file_name,file_path,file_size_mb,gloss_raw,gloss_normalized,possible_region_or_dialect,possible_signer_id,num_frames,fps,width,height,fast_md5,status
100,D0064.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0064.mp4,0.835,buồn thảm,buồn thảm,Neutral / Unspecified,unknown,156,29.97,1280,720,105c178e1353c07b34d87517f64b16f7,VALID
101,D0065B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0065B.mp4,0.583,mách,mách,B (Miền Bắc / North),unknown,126,29.97,1280,720,d9c517e6571d09b8618ea53cfc65d486,VALID
102,D0065N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0065N.mp4,0.548,mách,mách,N (Miền Nam / South),unknown,111,29.97,1280,720,3e8cac767c4d130074cf4f354018af0d,VALID
103,D0065T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0065T.mp4,0.548,mách,mách,T (Miền Trung / Central),unknown,111,29.97,1280,720,e8fc52e5433fd30ce8e50c0bb65342fc,VALID
104,D0066B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0066B.mp4,0.4,vô duyên,vô duyên,B (Miền Bắc / North),unknown,109,29.97,1280,720,4934944ae76006db0e103d808f4632be,VALID
105,D0066N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0066N.mp4,0.415,vô duyên,vô duyên,N (Miền Nam / South),unknown,104,29.97,1280,720,bf950d2ee92e1f17992ec50afa0bdd36,VALID
106,D0066T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0066T.mp4,0.414,vô duyên,vô duyên,T (Miền Trung / Central),unknown,104,29.97,1280,720,76ca59d41e3eebb53a8e1f2771f17cb3,VALID
107,D0068.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0068.mp4,0.61,kịp thời,kịp thời,Neutral / Unspecified,unknown,116,29.97,1280,720,7f060c2b500388e6fa4459e67a5d629d,VALID
108,D0070.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0070.mp4,0.576,hú vía,hú vía,Neutral / Unspecified,unknown,113,29.97,1280,720,275ac2cd968d84dc5594157bde92c84e,VALID
109,D0071.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0071.mp4,0.621,suỵt,suỵt,Neutral / Unspecified,unknown,129,29.97,1280,720,eb3309b94e62b740c2966879ef9612a8,VALID
110,D0072N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0072N.mp4,0.363,suýt,suýt,N (Miền Nam / South),unknown,100,29.97,1280,720,7471018b10ff013d7b23c26dde9091e8,VALID
111,D0072T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0072T.mp4,0.363,suýt,suýt,T (Miền Trung / Central),unknown,100,29.97,1280,720,7c1bf6331e9ae1ca084691da6fc26831,VALID
112,D0073.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0073.mp4,0.576,cá voi,cá voi,Neutral / Unspecified,unknown,132,29.97,1280,720,8b0b3d7c40b2b7e4d560614aaefbad29,VALID
113,D0075.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0075.mp4,0.66,đuôi cá,đuôi cá,Neutral / Unspecified,unknown,134,29.97,1280,720,eb5fed89c59fe2502af58b6eb06a0dda,VALID
114,D0077T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0077T.mp4,0.559,bít tết (bò),bít tết (bò),T (Miền Trung / Central),unknown,125,29.97,1280,720,51635b7b1c5833b7d289c45d4aeec0cc,VALID
115,D0078.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0078.mp4,0.689,súp,súp,Neutral / Unspecified,unknown,131,29.97,1280,720,3b1f4ac1d136be8d05015b424f727fb6,VALID
116,D0079.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0079.mp4,0.496,súp lơ,súp lơ,Neutral / Unspecified,unknown,101,29.97,1280,720,1e442048de7dc7ae89f13b4d702435c3,VALID
117,D0080B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0080B.mp4,0.47,mỳ tôm,mỳ tôm,B (Miền Bắc / North),unknown,104,29.97,1280,720,ab73a5d38b599f4e257aeeed5558501f,VALID
118,D0080N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0080N.mp4,0.536,mỳ tôm,mỳ tôm,N (Miền Nam / South),unknown,94,29.97,1280,720,fee35e7dcfe748843e069570aba561e6,VALID
119,D0080T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0080T.mp4,0.537,mỳ tôm,mỳ tôm,T (Miền Trung / Central),unknown,94,29.97,1280,720,b211c490228a544639b0e4440a592c10,VALID
120,D0081B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0081B.mp4,0.608,mỳ vằn thắn,mỳ vằn thắn,B (Miền Bắc / North),unknown,118,29.97,1280,720,6bcf676a6b129076525ebdb1f89e95f8,VALID
121,D0082B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0082B.mp4,0.51,mỳ ý,mỳ ý,B (Miền Bắc / North),unknown,111,29.97,1280,720,70ebedab4fb3316687f1682b117d0e86,VALID
122,D0082N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0082N.mp4,0.412,mỳ ý,mỳ ý,N (Miền Nam / South),unknown,96,29.97,1280,720,cc7e0e1310612af16fb74e3b08203307,VALID
123,D0083.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0083.mp4,0.739,bún mắm,bún mắm,Neutral / Unspecified,unknown,149,29.97,1280,720,eeed90530caf87a5fa5262bfa25ad392,VALID
124,D0084.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0084.mp4,0.704,bún chả,bún chả,Neutral / Unspecified,unknown,138,29.97,1280,720,e10e58a6f4c87215f6e8ede81bc164b0,VALID
125,D0085.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0085.mp4,0.565,bún ngan,bún ngan,Neutral / Unspecified,unknown,120,29.97,1280,720,dbb4ec5cca180986d87e3e5cc60eb3ae,VALID
126,D0086.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0086.mp4,0.733,bún ốc,bún ốc,Neutral / Unspecified,unknown,134,29.97,1280,720,71eb0432abb181574408d48a98053858,VALID
127,D0087B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0087B.mp4,0.532,bún đậu,bún đậu,B (Miền Bắc / North),unknown,119,29.97,1280,720,c38eeb6498d7a2dc7935278c0d5a5edb,VALID
128,D0088.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0088.mp4,0.488,xôi gấc,xôi gấc,Neutral / Unspecified,unknown,108,29.97,1280,720,39f87acd5d95fda6dd0f88e4ad3c2712,VALID
129,D0089.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0089.mp4,0.649,xôi gà,xôi gà,Neutral / Unspecified,unknown,130,29.97,1280,720,2de1506f650490dd8fbcf7f48b45f779,VALID
130,D0090.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0090.mp4,0.751,cháo sườn,cháo sườn,Neutral / Unspecified,unknown,137,29.97,1280,720,847de035d0e7b0fe5b35b5f18758fbf3,VALID
131,D0091.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0091.mp4,0.722,cơm rang,cơm rang,Neutral / Unspecified,unknown,136,29.97,1280,720,5fbb8e49d1c51571aea7884edef72d9a,VALID
132,D0092.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0092.mp4,0.555,nhấn mạnh,nhấn mạnh,Neutral / Unspecified,unknown,106,29.97,1280,720,4e1f7bc807bb475ad3af35d636135be3,VALID
133,D0095.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0095.mp4,0.561,cắm trại,cắm trại,Neutral / Unspecified,unknown,120,29.97,1280,720,82d9aa7b599a8d5b0177af5c5a7eb21d,VALID
134,D0096.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0096.mp4,0.758,khả năng,khả năng,Neutral / Unspecified,unknown,131,29.97,1280,720,6db0198041d787f05a13062204bf1fa3,VALID
135,D0098.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0098.mp4,0.636,có … không?,có … không?,Neutral / Unspecified,unknown,130,29.97,1280,720,d8c587e6d93ee0c5126d634e44f934ef,VALID
136,D0099.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0099.mp4,0.502,cung cấp,cung cấp,Neutral / Unspecified,unknown,115,29.97,1280,720,22f73a3d28bec528f46f46b626b07808,VALID
137,D0100.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0100.mp4,0.647,khờ dại,khờ dại,Neutral / Unspecified,unknown,137,29.97,1280,720,f654f514b3878c3c003e55f460232791,VALID
138,D0103B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0103B.mp4,1.023,từ chối,từ chối,B (Miền Bắc / North),unknown,179,29.97,1280,720,8a1c214f75ae68e39772d1495405cada,VALID
139,D0103N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0103N.mp4,0.455,từ chối,từ chối,N (Miền Nam / South),unknown,97,29.97,1280,720,521647587b2942de6dbb4ab6a8e72b2c,VALID
140,D0103T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0103T.mp4,0.453,từ chối,từ chối,T (Miền Trung / Central),unknown,97,29.97,1280,720,073d6c67526397c8d436f648518e96e2,VALID
141,D0104.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0104.mp4,0.415,nấu nướng,nấu nướng,Neutral / Unspecified,unknown,101,29.97,1280,720,c8aae4ce0130b29ff3dd0046c2cd71f8,VALID
142,D0105.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0105.mp4,1.242,xoa đầu,xoa đầu,Neutral / Unspecified,unknown,186,29.97,1280,720,5a1389686650b46114fdb7c2eaa8e011,VALID
143,D0107.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0107.mp4,1.029,rực rỡ,rực rỡ,Neutral / Unspecified,unknown,163,29.97,1280,720,d4c3ffb28e0f1a1e3b2ed419209baf72,VALID
144,D0108B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0108B.mp4,0.676,thiệp sinh nhật,thiệp sinh nhật,B (Miền Bắc / North),unknown,127,29.97,1280,720,7f56e4f6f9877b479cfa1756ff24874f,VALID
145,D0108N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0108N.mp4,0.734,thiệp sinh nhật,thiệp sinh nhật,N (Miền Nam / South),unknown,134,29.97,1280,720,2bc7298f35f0968ca9d3b9d478efadb6,VALID
146,D0109B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0109B.mp4,0.498,không quen,không quen,B (Miền Bắc / North),unknown,91,29.97,1280,720,73334838cb7182ce033613de98a862e4,VALID
147,D0109N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0109N.mp4,0.292,không quen,không quen,N (Miền Nam / South),unknown,68,29.97,1280,720,96b09c5b250858c2d71d7da7be3fd083,VALID
148,D0109T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0109T.mp4,0.493,không quen,không quen,T (Miền Trung / Central),unknown,91,29.97,1280,720,5a3d6f805b0073f6ff2d5ee13d1dcbf6,VALID
149,D0111B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0111B.mp4,0.587,tương ớt,tương ớt,B (Miền Bắc / North),unknown,118,29.97,1280,720,0ff3ea64a19f8df27d2836c3bca1867b,VALID
150,D0111N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0111N.mp4,0.681,tương ớt,tương ớt,N (Miền Nam / South),unknown,136,29.97,1280,720,f0275464e543a74e02bcfbcb7dc325a4,VALID
151,D0111T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0111T.mp4,0.578,tương ớt,tương ớt,T (Miền Trung / Central),unknown,118,29.97,1280,720,6a4c88821add44a65184d065f6a68e9b,VALID
152,D0112.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0112.mp4,1.077,không có,không có,Neutral / Unspecified,unknown,207,29.97,1280,720,c75a6958c4d2c65aab774b6528a7abc9,VALID
153,D0113.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0113.mp4,0.667,không có chi,không có chi,Neutral / Unspecified,unknown,125,29.97,1280,720,167d85834231e74a4ea62694042f3dd0,VALID
154,D0114.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0114.mp4,0.296,dân chủ,dân chủ,Neutral / Unspecified,unknown,80,29.97,1280,720,9162d405dcbbb7d9659e5e2068bf209f,VALID
155,D0115.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0115.mp4,0.517,xử lý,xử lý,Neutral / Unspecified,unknown,131,29.97,1280,720,fa9e81b1acb8e72945121cdbdf68f36d,VALID
156,D0117.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0117.mp4,2.043,tinh mắt,tinh mắt,Neutral / Unspecified,unknown,331,29.97,1280,720,e7bd4d43204652fe91661d8a0e5f304a,VALID
157,D0118.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0118.mp4,1.958,cũng vậy/cũng thế,cũng vậy/cũng thế,Neutral / Unspecified,unknown,315,29.97,1280,720,b01a1e066ea34fa174330e3a46d7cdba,VALID
158,D0119T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0119T.mp4,0.379,đúng không?,đúng không?,T (Miền Trung / Central),unknown,88,29.97,1280,720,ea394f8c3ead5279417dd4db5418e3b5,VALID
159,D0120B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0120B.mp4,0.453,phải không?,phải không?,B (Miền Bắc / North),unknown,113,29.97,1280,720,dec90b840bccb5c68ddfe5e8666dbf51,VALID
160,D0120N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0120N.mp4,0.425,phải không?,phải không?,N (Miền Nam / South),unknown,113,29.97,1280,720,93e09d616a94c5c53a6158cb599dcd03,VALID
161,D0120T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0120T.mp4,0.451,phải không?,phải không?,T (Miền Trung / Central),unknown,113,29.97,1280,720,7e79b491db329e7c5ab19a13891f41a3,VALID
162,D0121.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0121.mp4,0.782,còn bạn?,còn bạn?,Neutral / Unspecified,unknown,154,29.97,1280,720,254c8e3bc5f224f193fb78b71e71e7c0,VALID
163,D0122T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0122T.mp4,0.32,cần không?,cần không?,T (Miền Trung / Central),unknown,78,29.97,1280,720,446ef693c975c5d43e54797d94cf2d3e,VALID
164,D0123B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0123B.mp4,0.485,nên không?,nên không?,B (Miền Bắc / North),unknown,96,29.97,1280,720,eebe6d0e3d1fa2bd502d9d7957ea0474,VALID
165,D0123N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0123N.mp4,0.318,nên không?,nên không?,N (Miền Nam / South),unknown,67,29.97,1280,720,df50b2b3e141175ed88c209965776b76,VALID
166,D0123T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0123T.mp4,0.319,nên không?,nên không?,T (Miền Trung / Central),unknown,67,29.97,1280,720,d4677c844e9535c5544a7a184f37fc6d,VALID
167,D0125.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0125.mp4,0.661,nóng tính,nóng tính,Neutral / Unspecified,unknown,126,29.97,1280,720,0bc621df6f16a2f1c58bad8b8c32e353,VALID
168,D0127.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0127.mp4,0.568,căm thù,căm thù,Neutral / Unspecified,unknown,114,29.97,1280,720,480e0da8d8a17f2b94ed3ee3d1f4f915,VALID
169,D0128B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0128B.mp4,0.465,đẹp không? (người),đẹp không? (người),B (Miền Bắc / North),unknown,94,29.97,1280,720,29bba396bd33b9f56d24a426107cb82f,VALID
170,D0128N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0128N.mp4,0.638,đẹp không? (người),đẹp không? (người),N (Miền Nam / South),unknown,117,29.97,1280,720,2bc10cb31036d5d9a88f93bc7b36aeb0,VALID
171,D0128T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0128T.mp4,0.467,đẹp không? (người),đẹp không? (người),T (Miền Trung / Central),unknown,94,29.97,1280,720,7677c226d387c854a27d8dfd153967af,VALID
172,D0129B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0129B.mp4,0.53,không đẹp,không đẹp,B (Miền Bắc / North),unknown,108,29.97,1280,720,e4d54183297d83da799123876b72845d,VALID
173,D0129N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0129N.mp4,0.36,không đẹp,không đẹp,N (Miền Nam / South),unknown,86,29.97,1280,720,5914af79fd46befeada38274b08a2c2b,VALID
174,D0129T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0129T.mp4,0.363,không đẹp,không đẹp,T (Miền Trung / Central),unknown,86,29.97,1280,720,fba0f32cc3cd6f7376678708a585880d,VALID
175,D0130.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0130.mp4,0.405,chúng tôi (2 người) (đại từ),chúng tôi (2 người) (đại từ),Neutral / Unspecified,unknown,106,29.97,1280,720,c0d46a597a352795a05f228fef1b8bae,VALID
176,D0131.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0131.mp4,0.49,chúng tôi (3 người) (đại từ),chúng tôi (3 người) (đại từ),Neutral / Unspecified,unknown,121,29.97,1280,720,c9272b58aafa6c73f716a3f71189b4eb,VALID
177,D0132.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0132.mp4,0.362,chúng tôi (4 người) (đại từ),chúng tôi (4 người) (đại từ),Neutral / Unspecified,unknown,89,29.97,1280,720,038399820636741d6774f728283d136c,VALID
178,D0134.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0134.mp4,0.662,chúng tôi (đại từ),chúng tôi (đại từ),Neutral / Unspecified,unknown,128,29.97,1280,720,17ae2d6fb368009682714a8f1996a3a3,VALID
179,D0136.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0136.mp4,0.589,họ (2 người) (đại từ),họ (2 người) (đại từ),Neutral / Unspecified,unknown,128,29.97,1280,720,b7ef75d93bf6577bbbf5f100d1503c6d,VALID
180,D0137.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0137.mp4,0.647,họ (đại từ),họ (đại từ),Neutral / Unspecified,unknown,120,29.97,1280,720,d81bee384551c05f2070b2ab2653cf1f,VALID
181,D0139.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0139.mp4,0.601,tôi yêu bạn ấy,tôi yêu bạn ấy,Neutral / Unspecified,unknown,155,29.97,1280,720,b477c2efebf27125c78e1d593ca7af44,VALID
182,D0140.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0140.mp4,0.726,bạn ấy yêu tôi,bạn ấy yêu tôi,Neutral / Unspecified,unknown,142,29.97,1280,720,4eff63120f78f57d37fbd4e3a1ed4246,VALID
183,D0141.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0141.mp4,0.361,bạn yêu bạn ấy,bạn yêu bạn ấy,Neutral / Unspecified,unknown,79,29.97,1280,720,bb7916071d4a8c56c555b0c386ad2061,VALID
184,D0142.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0142.mp4,0.402,bạn ấy yêu bạn,bạn ấy yêu bạn,Neutral / Unspecified,unknown,77,29.97,1280,720,c66c32dc3ec7cc3b98ca9158d8aa5d91,VALID
185,D0143B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0143B.mp4,0.299,"anh hai, anh cả","anh hai, anh cả",B (Miền Bắc / North),unknown,72,29.97,1280,720,0bd99ff17377f970f04a64cb74004fe0,VALID
186,D0143N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0143N.mp4,0.252,"anh hai, anh cả","anh hai, anh cả",N (Miền Nam / South),unknown,68,29.97,1280,720,27b515b2b50a0da719e9c9a7a97ccef2,VALID
187,D0143T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0143T.mp4,0.299,"anh hai, anh cả","anh hai, anh cả",T (Miền Trung / Central),unknown,72,29.97,1280,720,b4fe2f61e3505fed6d26c72cc4b8c31a,VALID
188,D0144N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0144N.mp4,0.475,"chị hai, chị cả","chị hai, chị cả",N (Miền Nam / South),unknown,98,29.97,1280,720,fee6077f8e96a0bcfada67204e890a28,VALID
189,D0144T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0144T.mp4,0.47,"chị hai, chị cả","chị hai, chị cả",T (Miền Trung / Central),unknown,89,29.97,1280,720,0a19727dd5ea083632e285b32fa704e2,VALID
190,D0145.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0145.mp4,0.47,quả bầu hồ lô,quả bầu hồ lô,Neutral / Unspecified,unknown,110,29.97,1280,720,2d3a19b22a7ca55a87726d8784d59d9e,VALID
191,D0146.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0146.mp4,0.516,một là,một là,Neutral / Unspecified,unknown,115,29.97,1280,720,7bf8e22d814acad22301125e2990ff44,VALID
