ID,VIDEO,LABEL
3124,W03210.mp4,thần chết
3125,W03211N.mp4,thần kinh
3126,W03214.mp4,thận
3127,W03215.mp4,thấp hơn
3128,W03219.mp4,thập thò
3129,W03221.mp4,thật thà
3130,W03222B.mp4,thầy cô
3131,W03222N.mp4,thầy cô
3132,W03222T.mp4,thầy cô
3133,W03223.mp4,thầy cúng
3134,W03224B.mp4,thầy giáo
3135,W03224N.mp4,thầy giáo
3136,W03224T.mp4,thầy giáo
3137,W03228.mp4,theo dõi
3138,W03229.mp4,theo đuổi
3139,W03230.mp4,thẻ
3140,W03237.mp4,thế hệ
3141,W03238.mp4,tri kỉ
3142,W03239B.mp4,thế nào?
3143,W03239N.mp4,thế nào?
3144,W03239T.mp4,thế nào?
3145,W03240.mp4,thêm
3146,W03242B.mp4,thêu
3147,W03242N.mp4,thêu
3148,W03243B.mp4,thi cử
3149,W03243T.mp4,thi cử
3150,W03248.mp4,thị lực
3151,W03251B.mp4,thìa
3152,W03251N.mp4,thìa
3153,W03251T.mp4,thìa
3154,W03252B.mp4,thích thú
3155,W03252N.mp4,thích thú
3156,W03252T.mp4,thích thú
3157,W03254.mp4,thiên đình
3158,W03256.mp4,thiên nhiên
3159,W03258.mp4,thiên thần
3160,W03262.mp4,thiếp đi
3161,W03263.mp4,thiếp mời
3162,W03265N.mp4,thiết kế
3163,W03265T.mp4,thiết kế
3164,W03268.mp4,thiệt thòi
3165,W03269.mp4,thiếu nhi
3166,W03270.mp4,thiếu niên
3167,W03272.mp4,thím
3168,W03278.mp4,thóc (gạo)
3169,W03282.mp4,thổi bóng
3170,W03283.mp4,thổi kèn
3171,W03285.mp4,thông báo
3172,W03286.mp4,thông cảm
3173,W03288N.mp4,thông minh
3174,W03288T.mp4,thông minh
3175,W03291.mp4,thông thường
3176,W03292N.mp4,thông tin
3177,W03292T.mp4,thông tin
3178,W03294.mp4,thống nhất
3179,W03297.mp4,tuổi thơ ấu
3180,W03299.mp4,thờ cúng
3181,W03300.mp4,thở dài
3182,W03303.mp4,thời gian biểu
3183,W03305.mp4,thở
3184,W03308.mp4,thợ rèn
3185,W03309.mp4,thợ thêu
3186,W03314B.mp4,thơm
3187,W03314N.mp4,thơm
3188,W03314T.mp4,thơm
3189,W03316.mp4,thu mua
3190,W03317.mp4,thu nhỏ
3191,W03320B.mp4,thủ công
3192,W03320N.mp4,thủ công
3193,W03320T.mp4,thủ công
3194,W03321B.mp4,thủ tướng
3195,W03321N.mp4,thủ tướng
3196,W03321T.mp4,thủ tướng
3197,W03323B.mp4,thú dữ
3198,W03323N.mp4,thú dữ
3199,W03324B.mp4,thú y
3200,W03324N.mp4,thú y
3201,W03324T.mp4,thú y
3202,W03327B.mp4,ngữ pháp
3203,W03327N.mp4,ngữ pháp
3204,W03327T.mp4,ngữ pháp
3205,W03328.mp4,thúc đẩy
3206,W03329N.mp4,thuê
3207,W03330.mp4,thùng
3208,W03331.mp4,thủng
3209,W03333.mp4,thuốc bắc
3210,W03335.mp4,thuốc lá
3211,W03338.mp4,thuộc lòng
3212,W03339N.mp4,thuỷ điện
3213,W03339T.mp4,thuỷ điện
3214,W03344.mp4,thủy chung
3215,W03345B.mp4,Thủy Điện Hòa Bình
3216,W03345N.mp4,Thủy Điện Hòa Bình
3217,W03347.mp4,thuyền chài
3218,W03349.mp4,thuyền rồng
3219,W03350.mp4,trưởng thành
3220,W03351.mp4,thuyết phục
3221,W03352.mp4,thuyết trình
3222,W03354.mp4,thư giãn
3223,W03355.mp4,mục đích
3224,W03357.mp4,thứ tự
3225,W03359N.mp4,thừa
3226,W03359T.mp4,thừa
3227,W03361B.mp4,Thừa Thiên – Huế
3228,W03361N.mp4,Thừa Thiên – Huế
3229,W03361T.mp4,Thừa Thiên – Huế
3230,W03365.mp4,thực hiện
3231,W03366.mp4,thực phẩm
3232,W03367.mp4,thực sự
3233,W03368.mp4,thực tế
3234,W03369.mp4,thực vật
3235,W03370.mp4,thương (số)
3236,W03371.mp4,bùng binh
3237,W03373B.mp4,thương yêu
3238,W03373N.mp4,thương yêu
3239,W03373T.mp4,thương yêu
3240,W03377.mp4,tỉ lệ
3241,W03379.mp4,tỉ mỉ
3242,W03380.mp4,tỉ số
3243,W03381.mp4,tỉ số phần trăm
3244,W03383.mp4,tí hon
3245,W03387.mp4,tia nắng
3246,W03388.mp4,tia số
3247,W03390.mp4,tích (số)
3248,W03391.mp4,tích cực
3249,W03392B.mp4,tiếc
3250,W03392N.mp4,tiếc
3251,W03392T.mp4,tiếc
3252,W03393.mp4,tiệc
3253,W03394.mp4,tiêm
3254,W03398.mp4,Tiền Giang
3255,W03407.mp4,tiện nghi
3256,W03409B.mp4,tiếng Anh
3257,W03409N.mp4,tiếng Anh
3258,W03409T.mp4,tiếng Anh
3259,W03414.mp4,tiếng nói
3260,W03418.mp4,tiếp theo
3261,W03419.mp4,tiếp thu
3262,W03421B.mp4,tiếp tục
3263,W03421N.mp4,tiếp tục
3264,W03422B.mp4,tiết kiệm
3265,W03422N.mp4,tiết kiệm
3266,W03422T.mp4,tiết kiệm
3267,W03424.mp4,tiêu cực
3268,W03425.mp4,tiêu diệt
3269,W03426.mp4,tiêu hoá
3270,W03427.mp4,thụ phấn (hoa)
3271,W03430.mp4,tiểu học
3272,W03431.mp4,tim
3273,W03433B.mp4,tìm hiểu
3274,W03433N.mp4,tìm hiểu
3275,W03433T.mp4,tìm hiểu
3276,W03434.mp4,tím tái
3277,W03435.mp4,tin cậy
3278,W03437.mp4,tin nhắn
3279,W03438.mp4,tin tức
3280,W03445.mp4,thần kì
3281,W03449.mp4,tình huống
3282,W03450B.mp4,thương yêu
3283,W03450N.mp4,thương yêu
3284,W03450T.mp4,thương yêu
3285,W03451.mp4,tình yêu
3286,W03452.mp4,tĩnh lặng
3287,W03454.mp4,tính cách
3288,W03455.mp4,tính chất
3289,W03456.mp4,tính chất bằng nhau
3290,W03457.mp4,tính chất cơ bản của phân số
3291,W03461.mp4,tính nhẩm
3292,W03463.mp4,tính toán
3293,W03464.mp4,tính từ
3294,W03466.mp4,to lớn
3295,W03467B.mp4,tò mò
3296,W03471B.mp4,toa xe
3297,W03471N.mp4,toa xe
3298,W03471T.mp4,toa xe
3299,W03472B.mp4,toà án
3300,W03472N.mp4,toà án
3301,W03472T.mp4,toà án
3302,W03473.mp4,tòa soạn
3303,W03474.mp4,tỏa hương
3304,W03476.mp4,toàn cầu
3305,W03479.mp4,tóc xoăn
3306,W03480.mp4,tóm cổ
3307,W03481.mp4,tóm lược
3308,W03482.mp4,tóm tắt
3309,W03486B.mp4,tô màu
3310,W03486N.mp4,tô màu
3311,W03486T.mp4,tô màu
3312,W03488.mp4,tổ chim
3313,W03491.mp4,tôn trọng
3314,W03492.mp4,tôn thờ
3315,W03494.mp4,tổ tiên
3316,W03495.mp4,tổ trưởng
3317,W03501.mp4,tôn trọng
3318,W03502.mp4,tổng (số)
3319,W03503.mp4,tổng hợp
3320,W03505B.mp4,tổng thống
3321,W03505T.mp4,tổng thống
3322,W03507.mp4,tống tiền
3323,W03508B.mp4,tờ báo
3324,W03508N.mp4,tờ báo
3325,W03508T.mp4,tờ báo
3326,W03509B.mp4,tờ giấy
3327,W03509N.mp4,tờ giấy
3328,W03509T.mp4,tờ giấy
3329,W03512.mp4,tờ tiền
3330,W03513.mp4,Trà Vinh
3331,W03514.mp4,trách mắng
3332,W03519.mp4,trang trí
3333,W03524.mp4,trà
3334,W03525.mp4,trả (đt)
3335,W03526.mp4,trả lời
3336,W03528.mp4,trách nhiệm
3337,W03531N.mp4,trái nghĩa
3338,W03531T.mp4,trái nghĩa
3339,W03534.mp4,trạm xe buýt
3340,W03535.mp4,trạm y tế
3341,W03536.mp4,tràn ngập (nước)
3342,W03537.mp4,trang phục
3343,W03543.mp4,tai nạn giao thông
3344,W03544.mp4,tránh thai
3345,W03545.mp4,trao tặng
3346,W03550B.mp4,trăng
3347,W03550T.mp4,trăng
3348,W03552B.mp4,trắng muốt
3349,W03552N.mp4,trắng muốt
3350,W03552T.mp4,trắng muốt
3351,W03554.mp4,trầm trồ
3352,W03562.mp4,trần nhà
3353,W03568.mp4,tự (tự làm)
3354,W03571B.mp4,tre
3355,W03571N.mp4,tre
3356,W03573.mp4,trêu
3357,W03576.mp4,trí khôn
3358,W03585.mp4,triều cường
3359,W03587.mp4,triều đình
3360,W03594.mp4,trình độ
3361,W03599.mp4,trò chơi
3362,W03602N.mp4,trọc đầu
3363,W03602T.mp4,trọc đầu
3364,W03603.mp4,trói tay
3365,W03605.mp4,tròn trịa (mặt)
3366,W03606.mp4,trong sáng
3367,W03607.mp4,tròn
3368,W03611B.mp4,trong ngoài
3369,W03611N.mp4,trong ngoài
3370,W03611T.mp4,trong ngoài
3371,W03612.mp4,trong suốt
3372,W03614.mp4,trọng tài
3373,W03615.mp4,xe tải
3374,W03619B.mp4,trốn chạy
3375,W03619N.mp4,trốn chạy
3376,W03619T.mp4,trốn chạy
3377,W03620B.mp4,trông chờ
3378,W03620N.mp4,trông chờ
3379,W03620T.mp4,trông chờ
3380,W03621.mp4,trông coi
3381,W03622B.mp4,trông nom
3382,W03622N.mp4,trông nom
3383,W03622T.mp4,trông nom
3384,W03624.mp4,trống
3385,W03626.mp4,trộn (đt)
3386,W03629.mp4,trở thành
3387,W03632.mp4,trú mưa
3388,W03634.mp4,trục tung
3389,W03635.mp4,trục xuất
3390,W03636B.mp4,trụi lá
3391,W03636N.mp4,trụi lá
3392,W03637.mp4,trùm chăn
3393,W03638.mp4,trung bình
3394,W03641.mp4,trung điểm
3395,W03642B.mp4,Trung Quốc (nước Trung Quốc)
3396,W03642T.mp4,Trung Quốc (nước Trung Quốc)
3397,W03643.mp4,trung tâm
3398,W03644.mp4,trung thành
3399,W03645T.mp4,Trung Thu
3400,W03646.mp4,trung ương
3401,W03648.mp4,trúng thưởng
3402,W03649B.mp4,trúng tuyển
3403,W03649N.mp4,trúng tuyển
3404,W03650.mp4,truyền dịch
3405,W03653.mp4,truyền thông
3406,W03654.mp4,truyền thống
3407,W03657.mp4,trực nhật
3408,W03659B.mp4,trứng
3409,W03659N.mp4,trứng
3410,W03663T.mp4,trường tiểu học
3411,W03665.mp4,trực tiếp
3412,W03669B.mp4,trước
3413,W03669N.mp4,trước
3414,W03669T.mp4,trước
3415,W03672.mp4,trường hợp
3416,W03673B.mp4,trường mầm non
3417,W03673N.mp4,trường mầm non
3418,W03674B.mp4,trường PTCS (cấp 2)
3419,W03674N.mp4,trường PTCS (cấp 2)
3420,W03674T.mp4,trường PTCS (cấp 2)
3421,W03675B.mp4,trường THPT ( cấp 3)
3422,W03675N.mp4,trường THPT ( cấp 3)
3423,W03675T.mp4,trường THPT ( cấp 3)
3424,W03676.mp4,trưởng nhóm
3425,W03678.mp4,tù giam
3426,W03682.mp4,tụ tập
3427,W03684.mp4,tuân thủ
3428,W03685B.mp4,tuần
3429,W03685N.mp4,tuần
3430,W03685T.mp4,tuần
3431,W03689.mp4,tủi thân
3432,W03692.mp4,túm tóc
3433,W03696.mp4,tung tăng
3434,W03698.mp4,tuổi thơ
3435,W03699.mp4,tuốt lúa
3436,W03700.mp4,tuỷ sống
3437,W03701.mp4,tuyên bố
3438,W03702.mp4,tuyên ngôn
3439,W03708.mp4,tuyệt vọng
3440,W03710.mp4,từ bỏ
3441,W03711.mp4,từ đồng âm
3442,W03712.mp4,từ ngữ
3443,W03713.mp4,từ phải sang trái
3444,W03714B.mp4,từ trái nghĩa
3445,W03714N.mp4,từ trái nghĩa
3446,W03714T.mp4,từ trái nghĩa
3447,W03715.mp4,từ trái sang phải
3448,W03717B.mp4,tự do
3449,W03717N.mp4,tự do
3450,W03717T.mp4,tự do
3451,W03719N.mp4,tự lập
3452,W03719T.mp4,tự lập
3453,W03720B.mp4,tự tin
3454,W03720N.mp4,tự tin
3455,W03720T.mp4,tự tin
3456,W03722B.mp4,tự vệ
3457,W03722N.mp4,tự vệ
3458,W03722T.mp4,tự vệ
3459,W03725.mp4,tươi cười
3460,W03727B.mp4,tưới cây
3461,W03727N.mp4,tưới cây
3462,W03728.mp4,nước tương (xì dầu)
3463,W03730.mp4,tưởng
3464,W03732.mp4,tưởng tượng
3465,W03734.mp4,tượng
3466,W03735.mp4,tượng đài
3467,W03738.mp4,u ám ( trời u ám)
3468,W03740.mp4,ung dung
3469,W03741.mp4,ủng
3470,W03742.mp4,ủng hộ
3471,W03744.mp4,UNICEF
3472,W03745.mp4,uốn
3473,W03746.mp4,uốn cong
3474,W03747.mp4,uốn dẻo
3475,W03748.mp4,uốn tóc
3476,W03749.mp4,úp
3477,W03750.mp4,ủy ban
3478,W037511.mp4,ủy ban nhân dân
3479,W03751B.mp4,ủy quyền
3480,W03758B.mp4,ưu tiên
3481,W03758T.mp4,ưu tiên
3482,W03759.mp4,va chạm
3483,W03761.mp4,va li
3484,W03765.mp4,vạch trần
3485,W03766.mp4,vạch xuất phát
3486,W03767.mp4,vai
3487,W03768.mp4,vai trò
3488,W03770.mp4,vái lạy
3489,W03771.mp4,vái tứ phương
3490,W03773.mp4,vạm vỡ
3491,W03777.mp4,vàng (kim loại)
3492,W03778.mp4,vàng bạc
3493,W03782.mp4,vào mùa
3494,W03784.mp4,vá xe
3495,W03786.mp4,văn
3496,W03787.mp4,văn bản
3497,W03791.mp4,Văn miếu Quốc Tử Giám
3498,W03793B.mp4,văn nghệ
3499,W03793N.mp4,văn nghệ
3500,W03793T.mp4,văn nghệ
3501,W03794.mp4,vắn tắt
3502,W03795B.mp4,vắng
3503,W03795N.mp4,vắng
3504,W03795T.mp4,vắng
3505,W03799B.mp4,vấn đề
3506,W03799N.mp4,vấn đề
3507,W03799T.mp4,vấn đề
3508,W03800.mp4,vận chuyển
3509,W03801.mp4,vận động
3510,W03804.mp4,vận tốc
3511,W03805N.mp4,vầng trăng
3512,W03805T.mp4,vầng trăng
3513,W03806.mp4,vật
3514,W03809B.mp4,vật nuôi
3515,W03809N.mp4,vật nuôi
3516,W03809T.mp4,vật nuôi
3517,W03810.mp4,vây bắt
3518,W03812.mp4,vẫy tay
3519,W03813.mp4,vẫy vùng (cá)
3520,W03814.mp4,vé
3521,W03819.mp4,vệ sinh cá nhân
3522,W03821.mp4,vết thương
3523,W03823.mp4,vi khuẩn
3524,W03825B.mp4,vì sao?
3525,W03825N.mp4,vì sao?
3526,W03825T.mp4,vì sao?
3527,W03826.mp4,vĩ cầm
3528,W03827.mp4,vĩ đại
3529,W03828B.mp4,ví dụ
3530,W03828N.mp4,ví dụ
3531,W03828T.mp4,ví dụ
3532,W03829.mp4,vị ngữ
3533,W03832.mp4,vị trí
3534,W03835.mp4,việc làm
3535,W03840.mp4,viện bảo tàng
3536,W03841.mp4,viện nghiên cứu
3537,W03842.mp4,viết lia lịa
3538,W03846.mp4,Vĩnh Long
3539,W03847.mp4,Vĩnh Phúc
3540,W03848.mp4,vịnh
3541,W03849.mp4,vịnh Hạ Long
3542,W03851.mp4,Võ Nguyên Giáp
3543,W03852.mp4,vòi voi
3544,W03853.mp4,vòng đeo tay
3545,W03854.mp4,vòng quanh Trái Đất
3546,W03856.mp4,võ thuật
3547,W03858.mp4,vòi nước
3548,W03859.mp4,mái vòm
3549,W03860.mp4,vòm lá
3550,W03861.mp4,vòng cung
3551,W03862.mp4,vòng đời
3552,W03863.mp4,vòng tròn
3553,W03864.mp4,võng (cái võng)
3554,W03866.mp4,vô lí
3555,W03868.mp4,vô tâm
3556,W03870.mp4,vô tư
3557,W03871.mp4,vô ý
3558,W03872.mp4,vô ý thức
3559,W03873.mp4,vồ
3560,W03875.mp4,vỗ cánh
3561,W03876.mp4,vỗ tay
3562,W03878.mp4,vội vã
3563,W03882.mp4,vỡ
3564,W03884.mp4,vớt
3565,W03885.mp4,vũ công
3566,W03886.mp4,vũ trụ
3567,W03887.mp4,vua Hùng
3568,W03888N.mp4,vui chơi
3569,W03888T.mp4,vui chơi
3570,W03889B.mp4,vui mừng
3571,W03889N.mp4,vui mừng
3572,W03889T.mp4,vui mừng
3573,W03890B.mp4,vui sướng
3574,W03890N.mp4,vui sướng
3575,W03890T.mp4,vui sướng
3576,W03892.mp4,vui tính
3577,W03894.mp4,vun đắp
3578,W03903.mp4,vùng vẫy (dành cho người)
3579,W03908.mp4,hình vuông
3580,W03909.mp4,vuốt tóc
3581,W03911.mp4,vuông góc
3582,W03912.mp4,vững chắc
3583,W03917.mp4,vườn thú
3584,W03924.mp4,vượt trội
3585,W03925.mp4,xa cách
3586,W03928.mp4,xa xôi
3587,W03930B.mp4,xà phòng
3588,W03930N.mp4,xà phòng
3589,W03930T.mp4,xà phòng
3590,W03931B.mp4,xà phòng giặt
3591,W03931N.mp4,xà phòng giặt
3592,W03931T.mp4,xà phòng giặt
3593,W03933.mp4,xả rác
3594,W03935B.mp4,xã hội
3595,W03935N.mp4,xã hội
3596,W03935T.mp4,xã hội
3597,W03936.mp4,xách túi
3598,W03938B.mp4,xanh xao
3599,W03938N.mp4,xanh xao
3600,W03938T.mp4,xanh xao
3601,W03939.mp4,xã
3602,W03940.mp4,xác chết
3603,W03941.mp4,xác định
3604,W03943.mp4,xách nặng
3605,W03945N.mp4,cây xanh tươi
3606,W03945T.mp4,cây xanh tươi
3607,W03947.mp4,xăm
3608,W03948.mp4,xăng
3609,W03949.mp4,xăng-ti-mét (cm)
3610,W03951.mp4,xăng-ti-mét-vuông (cm2)
3611,W03953.mp4,xâm lược
3612,W03956B.mp4,xây
3613,W03956N.mp4,xây
3614,W03956T.mp4,xây
3615,W03958.mp4,xây nhà
3616,W03959.mp4,xe đạp
3617,W03960.mp4,xe ben
3618,W03961.mp4,xe máy
3619,W03962B.mp4,xe cảnh sát
3620,W03962N.mp4,xe cảnh sát
3621,W03962T.mp4,xe cảnh sát
3622,W03964B.mp4,xe cứu hỏa
3623,W03965.mp4,xe cứu thương
3624,W03967B.mp4,xe khách
3625,W03967N.mp4,xe khách
3626,W03967T.mp4,xe khách
3627,W03968.mp4,xe lam
3628,W03969.mp4,xe lu
3629,W03971.mp4,xe cẩu
3630,W03973.mp4,xé rách
3631,W03974.mp4,xem xét
3632,W03975.mp4,xen
3633,W03976.mp4,xẻng
3634,W03978.mp4,xếp
3635,W03979.mp4,xếp hàng
3636,W03980.mp4,xếp hàng dọc
3637,W03982.mp4,xếp hàng ưu tiên
3638,W03983.mp4,xếp hình
3639,W03986.mp4,xích đạo
3640,W03990.mp4,xin lỗi
3641,W03996.mp4,xoáy
3642,W03999.mp4,xóm làng
3643,W04000.mp4,xô
3644,W04001.mp4,xôi
3645,W04003.mp4,xông hơi
3646,W04006.mp4,xu (tiền)
3647,W04007.mp4,tóc dựng đứng
3648,W04010B.mp4,xuất hiện
3649,W04010N.mp4,xuất hiện
3650,W04010T.mp4,xuất hiện
3651,W04011.mp4,xuất khẩu
3652,W04013.mp4,xúc xắc
3653,W04014.mp4,xung đột
3654,W04017.mp4,xung quanh nhà
3655,W04019.mp4,xuống
3656,W04023.mp4,xứ Nghệ
3657,W04025B.mp4,xưa
3658,W04025N.mp4,xưa
3659,W04025T.mp4,xưa
3660,W04028.mp4,xương rồng
3661,W04031.mp4,Y-Éc-Xanh
3662,W04035.mp4,ý chí
3663,W04038N.mp4,ý nghĩa
3664,W04038T.mp4,ý nghĩa
3665,W04039.mp4,ý thức
3666,W04040.mp4,ý tưởng
3667,W04041.mp4,yếm
3668,W04043.mp4,Yên Bái
3669,W04046.mp4,yên lòng
3670,W04048.mp4,yên tâm
3671,W04056B.mp4,tôi yêu bạn
3672,W04056N.mp4,tôi yêu bạn
3673,W04056T.mp4,tôi yêu bạn
3674,W04057B.mp4,yêu cầu
3675,W04057N.mp4,yêu cầu
3676,W04057T.mp4,yêu cầu
3677,W04058B.mp4,yêu mến (yêu quí)
3678,W04058N.mp4,yêu mến (yêu quí)
3679,W04059B.mp4,yếu
3680,W04059N.mp4,yếu
3681,W04059T.mp4,yếu
3682,W04060.mp4,yếu tố
3683,W04061.mp4,công văn
3684,W04062.mp4,vá quần áo
3685,W04063.mp4,hoan hô
3686,W04065.mp4,trả thù
3687,W04066B.mp4,môn Địa lý
3688,W04066N.mp4,môn Địa lý
3689,W04066T.mp4,môn Địa lý
3690,W04068.mp4,con trai
3691,W04069.mp4,đệm
3692,W04070.mp4,gù lưng
3693,W04071.mp4,ai bảo
3694,W04072.mp4,hãng ô tô
3695,D0005N.mp4,Miến Điện (nước Mi-an-ma)
3696,D0005T.mp4,Miến Điện (nước Mi-an-ma)
3697,D0013.mp4,người nước ngoài
3698,D0021.mp4,hói đầu
3699,D0026.mp4,thèm
3700,D0027.mp4,thèm rỏ dãi
3701,D0037.mp4,tự giác
3702,D0043N.mp4,ngày giải phóng thủ đô 10/10
3703,D0044T.mp4,ngày Giải phóng miền Nam 30/4
3704,D0045N.mp4,ngày Người khuyết tật Việt Nam 18/4
3705,D0049N.mp4,ngày Phụ nữ Việt Nam 20/10
3706,D0052T.mp4,ngày Ngôn ngữ kí hiệu Quốc tế 23/9
3707,D0052N.mp4,ngày Ngôn ngữ kí hiệu Quốc tế 23/9
3708,D0053B.mp4,tuần lễ người Điếc thế giới
3709,D0057T.mp4,ngày thầy thuốc Việt Nam
3710,D0063.mp4,đồng bằng duyên hải miền Trung
3711,D0067.mp4,ti hí mắt
3712,D0069.mp4,bối rối
3713,D0072B.mp4,suýt
3714,D0074.mp4,cá kiếm
3715,D0076.mp4,đuôi chuột
3716,D0077B.mp4,bít tết (bò)
3717,D0077N.mp4,bít tết (bò)
3718,D0082T.mp4,mỳ ý
3719,D0094.mp4,thí nghiệm
3720,D0093.mp4,đạo diễn
3721,D0097.mp4,kỹ năng
3722,D0102.mp4,may mắn
3723,D0101.mp4,cực khổ
3724,D0108T.mp4,thiệp sinh nhật
3725,D0110.mp4,bánh tráng
3726,D0116.mp4,đất ruộng
3727,D0119B.mp4,đúng không?
3728,D0119N.mp4,đúng không?
3729,D0122B.mp4,cần không?
3730,D0122N.mp4,cần không?
3731,D0126.mp4,sợ không?
3732,D0124.mp4,kia
3733,D0133.mp4,chúng tôi (5 người) (đại từ)
3734,D0135.mp4,các bạn (2 người)
3735,D0138.mp4,bạn yêu tôi
3736,D0144B.mp4,"chị hai, chị cả"
3737,D0153B.mp4,em họ
3738,D0153N.mp4,em họ
3739,D0155N.mp4,sống sót
3740,D0155T.mp4,sống sót
3741,D0156N.mp4,thường xuyên
3742,D0160.mp4,về 3 (đi về)
3743,D0163B.mp4,hẹn
3744,D0163T.mp4,hẹn
3745,D0170T.mp4,hàng ngày
3746,D0171.mp4,ăn vú sữa (bằng thìa)
3747,D0186.mp4,suy ra (Toán học)
3748,D0188B.mp4,hoặc
3749,D0190T.mp4,không muốn
3750,D0192T.mp4,xem
3751,D0209B.mp4,dám làm
3752,D0213B.mp4,ung thư
3753,D0213N.mp4,ung thư
3754,D0216.mp4,vòng nguyệt quế
3755,D0221.mp4,tận số
3756,D0226.mp4,đàng hoàng
3757,D0228.mp4,lau miệng
3758,D0231.mp4,quan hệ từ
3759,D0232.mp4,yêu nước Việt Nam
3760,D0246.mp4,quanh năm
3761,D0254.mp4,cảnh giác
3762,D0262.mp4,háo hức
3763,D0270B.mp4,lạnh lùng
3764,D0271T.mp4,dỗi
3765,D0274.mp4,nhổ râu
3766,D0277.mp4,nhổ răng
3767,D0283.mp4,mọc ria mép
3768,D0288.mp4,tương lai
3769,D0292.mp4,nhảy bao bố
3770,D0291.mp4,trốn tìm
3771,D0294.mp4,kéo co
3772,D0307N.mp4,công nghiệp
3773,D0318.mp4,máy xúc
3774,D0319.mp4,cảng Hải Phòng
3775,D0322.mp4,phân biệt
3776,D0342N.mp4,ham chơi
3777,D0347B.mp4,da ngăm (nước da ngăm đen)
3778,D0353.mp4,thuộc địa
3779,D0362.mp4,phẫu thuật mắt
3780,D0366.mp4,bệnh phong/cùi
3781,D03671.mp4,bệnh Đao - Down
3782,D0382.mp4,thiu
3783,D0383.mp4,nguội
3784,D0393.mp4,bánh canh
3785,D0396T.mp4,nước ép trái cây
3786,D0405.mp4,trà sữa
3787,D0413.mp4,rửa mặt
3788,D0411.mp4,chung tay
3789,D0419.mp4,cuối tuần
3790,D0420.mp4,cuối tháng
3791,D0424.mp4,đôi/cặp
3792,D0428.mp4,tóc dài
3793,D0430T.mp4,tổng kết/bế giảng
3794,D0432B.mp4,tay chân sạch sẽ
3795,D0437B.mp4,đùa
3796,D0441.mp4,ăn vừa
3797,D0447.mp4,cái vợt cá
3798,D0452B.mp4,họp nhóm
3799,D0452T.mp4,họp nhóm
3800,D0457.mp4,nước mắm
3801,D0471.mp4,chùa Yên Tử
3802,D0475.mp4,phong toả
3803,D0482.mp4,hoa dâm bụt
3804,D0483.mp4,kết luận
3805,D0490T.mp4,ă
3806,D0492.mp4,b
3807,D0498N.mp4,g
3808,D0500T.mp4,h
3809,D0502.mp4,k
3810,D0509B.mp4,p
3811,D0517N.mp4,x
3812,D0525B.mp4,dấu sắc
3813,D0527N.mp4,dấu ngã
3814,D0530.mp4,1
3815,D0533.mp4,4
3816,D0542B.mp4,23
3817,D0544.mp4,40
3818,D0549B.mp4,5000 (năm nghìn)
3819,W00003.mp4,ác mộng
3820,W00013B.mp4,anh em
3821,W00014T.mp4,anh họ
3822,W00027.mp4,ảo thuật
3823,W00029.mp4,áo ấm
3824,W00034.mp4,áo phao
3825,W00036.mp4,áp phích
3826,W00045.mp4,âm thanh
3827,W00051.mp4,ấm áp
3828,W00076.mp4,hệ bài tiết
3829,W00081.mp4,bãi cát
3830,W00083.mp4,bãi đỗ xe (ô tô)
3831,W00091.mp4,bàn bạc
3832,W00095.mp4,bàn là
3833,W00096.mp4,bàn phím (máy vi tính)
3834,W00110T.mp4,bạn
3835,W00112T.mp4,bạn trai
3836,W00115N.mp4,bảng chia
3837,W00118.mp4,bảng chữ cái ngón tay
3838,W00119N.mp4,bảng cộng
3839,W00126N.mp4,bảng trừ
3840,W00129B.mp4,bánh cuốn
3841,W00135.mp4,bánh giò
3842,W00137T.mp4,bánh mì
3843,W00152.mp4,bảo đảm
3844,W00153.mp4,bảo hiểm
3845,W00150.mp4,bao tay (dùng cho trẻ sơ sinh)
3846,W00160N.mp4,báo (con báo)
3847,W00160T.mp4,báo (con báo)
3848,W00166.mp4,báo thù
3849,W00183.mp4,Bắc Kạn
3850,W00185.mp4,Bắc Ninh
3851,W00192.mp4,băng hình
3852,W00193.mp4,Băng-la-đét (nước Băng-la-đét)
3853,W00196B.mp4,bắp ngô
3854,W00197.mp4,bắt
3855,W00200.mp4,bắt nạt
3856,W00213.mp4,bẫy chim
3857,W00214N.mp4,bẫy chuột (hành động)
3858,W00216N.mp4,bẻ ngô
3859,W00220B.mp4,bé trai
3860,W00244.mp4,Bến Tre
3861,W00242.mp4,bến phà
3862,W00253.mp4,bị động
3863,W00255N.mp4,bìa vở
3864,W00266.mp4,biểu đồ cột
3865,W00271.mp4,biểu thức
3866,W00273.mp4,bím tóc đuôi sam
3867,W00283.mp4,Bình Phước
3868,W00286N.mp4,bình thường
3869,W00287.mp4,bít tất
3870,W00290.mp4,bò tót
3871,W00304B.mp4,bón phân
3872,W00312.mp4,boong tàu
3873,W00313.mp4,bọt biển
3874,W00337N.mp4,bốt cảnh sát
3875,W00342T.mp4,bột ngọt
3876,W00342N.mp4,bột ngọt
3877,W00346.mp4,bờ ruộng
3878,W00355B.mp4,Bra-xin (nước Bra-xin)
3879,W00355T.mp4,Bra-xin (nước Bra-xin)
3880,W00357B.mp4,cỏ
3881,W00357T.mp4,cỏ
3882,W00368N.mp4,buổi sáng
3883,W00368B.mp4,buổi sáng
3884,W00369N.mp4,buổi tối
3885,W00368T.mp4,buổi sáng
3886,W00380.mp4,bút
